net,type,channel,lane,x_um,y_um
bond_ch2_lane68,signal,2,68,2325.0,120.0
bond_ch2_lane69,signal,2,69,2325.0,129.0
bond_ch2_lane70,signal,2,70,2325.0,138.0
bond_ch2_lane71,signal,2,71,2325.0,147.0
bond_ch2_lane72,signal,2,72,2316.0,120.0
bond_ch2_lane73,signal,2,73,2316.0,129.0
bond_ch2_lane74,signal,2,74,2316.0,138.0
bond_ch2_lane75,signal,2,75,2316.0,147.0
bond_ch2_lane76,signal,2,76,2307.0,120.0
bond_ch2_lane77,signal,2,77,2307.0,129.0
bond_ch2_lane78,signal,2,78,2307.0,138.0
bond_ch2_lane79,signal,2,79,2307.0,147.0
VDD_BOND,power,2,-1,2302.5,124.5
VSS_BOND,power,2,-1,2302.5,133.5
VDD_BOND,power,2,-1,2302.5,142.5
VSS_BOND,power,2,-1,2302.5,151.5
bond_ch2_lane80,signal,2,80,2298.0,120.0
bond_ch2_lane81,signal,2,81,2298.0,129.0
bond_ch2_lane82,signal,2,82,2298.0,138.0
bond_ch2_lane83,signal,2,83,2298.0,147.0
bond_ch2_lane84,signal,2,84,2289.0,120.0
bond_ch2_lane85,signal,2,85,2289.0,129.0
bond_ch2_lane86,signal,2,86,2289.0,138.0
bond_ch2_lane87,signal,2,87,2289.0,147.0
bond_ch2_lane88,signal,2,88,2280.0,120.0
bond_ch2_lane89,signal,2,89,2280.0,129.0
bond_ch2_lane90,signal,2,90,2280.0,138.0
bond_ch2_lane91,signal,2,91,2280.0,147.0
bond_ch2_lane92,signal,2,92,2271.0,120.0
bond_ch2_lane93,signal,2,93,2271.0,129.0
bond_ch2_lane94,signal,2,94,2271.0,138.0
bond_ch2_lane95,signal,2,95,2271.0,147.0
VDD_BOND,power,2,-1,2266.5,124.5
VSS_BOND,power,2,-1,2266.5,133.5
VDD_BOND,power,2,-1,2266.5,142.5
VSS_BOND,power,2,-1,2266.5,151.5
bond_ch2_lane96,signal,2,96,2262.0,120.0
bond_ch2_lane97,signal,2,97,2262.0,129.0
bond_ch2_lane98,signal,2,98,2262.0,138.0
bond_ch2_lane99,signal,2,99,2262.0,147.0
bond_ch2_lane100,signal,2,100,2253.0,120.0
bond_ch2_lane101,signal,2,101,2253.0,129.0
bond_ch2_lane102,signal,2,102,2253.0,138.0
bond_ch2_lane103,signal,2,103,2253.0,147.0
bond_ch2_lane104,signal,2,104,2244.0,120.0
bond_ch2_lane105,signal,2,105,2244.0,129.0
bond_ch2_lane106,signal,2,106,2244.0,138.0
bond_ch2_lane107,signal,2,107,2244.0,147.0
bond_ch2_lane108,signal,2,108,2235.0,120.0
bond_ch2_lane109,signal,2,109,2235.0,129.0
bond_ch2_lane110,signal,2,110,2235.0,138.0
bond_ch2_lane111,signal,2,111,2235.0,147.0
VDD_BOND,power,2,-1,2230.5,124.5
VSS_BOND,power,2,-1,2230.5,133.5
VDD_BOND,power,2,-1,2230.5,142.5
VSS_BOND,power,2,-1,2230.5,151.5
bond_ch2_lane112,signal,2,112,2226.0,120.0
bond_ch2_lane113,signal,2,113,2226.0,129.0
bond_ch2_lane114,signal,2,114,2226.0,138.0
bond_ch2_lane115,signal,2,115,2226.0,147.0
bond_ch2_lane116,signal,2,116,2217.0,120.0
bond_ch2_lane117,signal,2,117,2217.0,129.0
bond_ch2_lane118,signal,2,118,2217.0,138.0
bond_ch2_lane119,signal,2,119,2217.0,147.0
bond_ch2_lane120,signal,2,120,2208.0,120.0
bond_ch2_lane121,signal,2,121,2208.0,129.0
bond_ch2_lane122,signal,2,122,2208.0,138.0
bond_ch2_lane123,signal,2,123,2208.0,147.0
bond_ch2_lane124,signal,2,124,2199.0,120.0
bond_ch2_lane125,signal,2,125,2199.0,129.0
bond_ch2_lane126,signal,2,126,2199.0,138.0
bond_ch2_lane127,signal,2,127,2199.0,147.0
VDD_BOND,power,2,-1,2194.5,124.5
VSS_BOND,power,2,-1,2194.5,133.5
VDD_BOND,power,2,-1,2194.5,142.5
VSS_BOND,power,2,-1,2194.5,151.5
bond_ch2_lane128,signal,2,128,2190.0,120.0
bond_ch2_lane129,signal,2,129,2190.0,129.0
bond_ch2_lane130,signal,2,130,2190.0,138.0
bond_ch2_lane131,signal,2,131,2190.0,147.0
bond_ch2_lane132,signal,2,132,2181.0,120.0
bond_ch2_lane133,signal,2,133,2181.0,129.0
bond_ch2_lane134,signal,2,134,2181.0,138.0
bond_ch2_lane135,signal,2,135,2181.0,147.0
bond_ch2_lane136,signal,2,136,2172.0,120.0
bond_ch2_lane137,signal,2,137,2172.0,129.0
bond_ch2_lane138,signal,2,138,2172.0,138.0
bond_ch2_lane139,signal,2,139,2172.0,147.0
bond_ch2_lane140,signal,2,140,2163.0,120.0
bond_ch2_lane141,signal,2,141,2163.0,129.0
bond_ch2_lane142,signal,2,142,2163.0,138.0
bond_ch2_lane143,signal,2,143,2163.0,147.0
VDD_BOND,power,2,-1,2158.5,124.5
VSS_BOND,power,2,-1,2158.5,133.5
VDD_BOND,power,2,-1,2158.5,142.5
VSS_BOND,power,2,-1,2158.5,151.5
bond_ch2_lane144,signal,2,144,2154.0,120.0
bond_ch2_lane145,signal,2,145,2154.0,129.0
bond_ch2_lane146,signal,2,146,2154.0,138.0
bond_ch2_lane147,signal,2,147,2154.0,147.0
bond_ch2_lane148,signal,2,148,2145.0,120.0
bond_ch2_lane149,signal,2,149,2145.0,129.0
bond_ch2_lane150,signal,2,150,2145.0,138.0
bond_ch2_lane151,signal,2,151,2145.0,147.0
bond_ch2_lane152,signal,2,152,2136.0,120.0
bond_ch2_lane153,signal,2,153,2136.0,129.0
bond_ch2_lane154,signal,2,154,2136.0,138.0
bond_ch2_lane155,signal,2,155,2136.0,147.0
bond_ch2_lane156,signal,2,156,2127.0,120.0
bond_ch2_lane157,signal,2,157,2127.0,129.0
bond_ch2_lane158,signal,2,158,2127.0,138.0
bond_ch2_lane159,signal,2,159,2127.0,147.0
VDD_BOND,power,2,-1,2122.5,124.5
VSS_BOND,power,2,-1,2122.5,133.5
VDD_BOND,power,2,-1,2122.5,142.5
VSS_BOND,power,2,-1,2122.5,151.5
bond_ch2_lane160,signal,2,160,2118.0,120.0
bond_ch2_lane161,signal,2,161,2118.0,129.0
bond_ch2_lane162,signal,2,162,2118.0,138.0
bond_ch2_lane163,signal,2,163,2118.0,147.0
bond_ch2_lane164_spare,signal,2,164,2109.0,120.0
bond_ch2_lane165_spare,signal,2,165,2109.0,129.0
bond_ch2_lane166_spare,signal,2,166,2109.0,138.0
bond_ch2_lane167_spare,signal,2,167,2109.0,147.0
bond_ch2_lane168_spare,signal,2,168,2100.0,120.0
bond_ch2_lane169_spare,signal,2,169,2100.0,129.0
bond_ch2_lane170_spare,signal,2,170,2100.0,138.0
bond_ch2_lane171_spare,signal,2,171,2100.0,147.0
VDD_BOND,power,2,-1,2095.5,124.5
VSS_BOND,power,2,-1,2095.5,133.5
VDD_BOND,power,2,-1,2095.5,142.5
VSS_BOND,power,2,-1,2095.5,151.5
bond_ch3_lane0,signal,3,0,2082.0,120.0
bond_ch3_lane1,signal,3,1,2082.0,129.0
bond_ch3_lane2,signal,3,2,2082.0,138.0
bond_ch3_lane3,signal,3,3,2082.0,147.0
VDD_BOND,power,3,-1,2077.5,124.5
VSS_BOND,power,3,-1,2077.5,133.5
VDD_BOND,power,3,-1,2077.5,142.5
VSS_BOND,power,3,-1,2077.5,151.5
bond_ch3_lane4,signal,3,4,2073.0,120.0
bond_ch3_lane5,signal,3,5,2073.0,129.0
bond_ch3_lane6,signal,3,6,2073.0,138.0
bond_ch3_lane7,signal,3,7,2073.0,147.0
bond_ch3_lane8,signal,3,8,2064.0,120.0
bond_ch3_lane9,signal,3,9,2064.0,129.0
bond_ch3_lane10,signal,3,10,2064.0,138.0
bond_ch3_lane11,signal,3,11,2064.0,147.0
bond_ch3_lane12,signal,3,12,2055.0,120.0
bond_ch3_lane13,signal,3,13,2055.0,129.0
bond_ch3_lane14,signal,3,14,2055.0,138.0
bond_ch3_lane15,signal,3,15,2055.0,147.0
VDD_BOND,power,3,-1,2050.5,124.5
VSS_BOND,power,3,-1,2050.5,133.5
VDD_BOND,power,3,-1,2050.5,142.5
VSS_BOND,power,3,-1,2050.5,151.5
bond_ch3_lane16,signal,3,16,2046.0,120.0
bond_ch3_lane17,signal,3,17,2046.0,129.0
bond_ch3_lane18,signal,3,18,2046.0,138.0
bond_ch3_lane19,signal,3,19,2046.0,147.0
bond_ch3_lane20,signal,3,20,2037.0,120.0
bond_ch3_lane21,signal,3,21,2037.0,129.0
bond_ch3_lane22,signal,3,22,2037.0,138.0
bond_ch3_lane23,signal,3,23,2037.0,147.0
bond_ch3_lane24,signal,3,24,2028.0,120.0
bond_ch3_lane25,signal,3,25,2028.0,129.0
bond_ch3_lane26,signal,3,26,2028.0,138.0
bond_ch3_lane27,signal,3,27,2028.0,147.0
bond_ch3_lane28,signal,3,28,2019.0,120.0
bond_ch3_lane29,signal,3,29,2019.0,129.0
bond_ch3_lane30,signal,3,30,2019.0,138.0
bond_ch3_lane31,signal,3,31,2019.0,147.0
VDD_BOND,power,3,-1,2014.5,124.5
VSS_BOND,power,3,-1,2014.5,133.5
VDD_BOND,power,3,-1,2014.5,142.5
VSS_BOND,power,3,-1,2014.5,151.5
bond_ch3_lane32,signal,3,32,2010.0,120.0
bond_ch3_lane33,signal,3,33,2010.0,129.0
bond_ch3_lane34,signal,3,34,2010.0,138.0
bond_ch3_lane35,signal,3,35,2010.0,147.0
bond_ch3_lane36,signal,3,36,2001.0,120.0
bond_ch3_lane37,signal,3,37,2001.0,129.0
bond_ch3_lane38,signal,3,38,2001.0,138.0
bond_ch3_lane39,signal,3,39,2001.0,147.0
bond_ch3_lane40,signal,3,40,1992.0,120.0
bond_ch3_lane41,signal,3,41,1992.0,129.0
bond_ch3_lane42,signal,3,42,1992.0,138.0
bond_ch3_lane43,signal,3,43,1992.0,147.0
bond_ch3_lane44,signal,3,44,1983.0,120.0
bond_ch3_lane45,signal,3,45,1983.0,129.0
bond_ch3_lane46,signal,3,46,1983.0,138.0
bond_ch3_lane47,signal,3,47,1983.0,147.0
VDD_BOND,power,3,-1,1978.5,124.5
VSS_BOND,power,3,-1,1978.5,133.5
VDD_BOND,power,3,-1,1978.5,142.5
VSS_BOND,power,3,-1,1978.5,151.5
bond_ch3_lane48,signal,3,48,1974.0,120.0
bond_ch3_lane49,signal,3,49,1974.0,129.0
bond_ch3_lane50,signal,3,50,1974.0,138.0
bond_ch3_lane51,signal,3,51,1974.0,147.0
bond_ch3_lane52,signal,3,52,1965.0,120.0
bond_ch3_lane53,signal,3,53,1965.0,129.0
bond_ch3_lane54,signal,3,54,1965.0,138.0
bond_ch3_lane55,signal,3,55,1965.0,147.0
bond_ch3_lane56,signal,3,56,1956.0,120.0
bond_ch3_lane57,signal,3,57,1956.0,129.0
bond_ch3_lane58,signal,3,58,1956.0,138.0
bond_ch3_lane59,signal,3,59,1956.0,147.0
bond_ch3_lane60,signal,3,60,1947.0,120.0
bond_ch3_lane61,signal,3,61,1947.0,129.0
bond_ch3_lane62,signal,3,62,1947.0,138.0
bond_ch3_lane63,signal,3,63,1947.0,147.0
VDD_BOND,power,3,-1,1942.5,124.5
VSS_BOND,power,3,-1,1942.5,133.5
VDD_BOND,power,3,-1,1942.5,142.5
VSS_BOND,power,3,-1,1942.5,151.5
bond_ch3_lane64,signal,3,64,1938.0,120.0
bond_ch3_lane65,signal,3,65,1938.0,129.0
bond_ch3_lane66,signal,3,66,1938.0,138.0
bond_ch3_lane67,signal,3,67,1938.0,147.0
bond_ch3_lane68,signal,3,68,1929.0,120.0
bond_ch3_lane69,signal,3,69,1929.0,129.0
bond_ch3_lane70,signal,3,70,1929.0,138.0
bond_ch3_lane71,signal,3,71,1929.0,147.0
bond_ch3_lane72,signal,3,72,1920.0,120.0
bond_ch3_lane73,signal,3,73,1920.0,129.0
bond_ch3_lane74,signal,3,74,1920.0,138.0
bond_ch3_lane75,signal,3,75,1920.0,147.0
bond_ch3_lane76,signal,3,76,1911.0,120.0
bond_ch3_lane77,signal,3,77,1911.0,129.0
bond_ch3_lane78,signal,3,78,1911.0,138.0
bond_ch3_lane79,signal,3,79,1911.0,147.0
VDD_BOND,power,3,-1,1906.5,124.5
VSS_BOND,power,3,-1,1906.5,133.5
VDD_BOND,power,3,-1,1906.5,142.5
VSS_BOND,power,3,-1,1906.5,151.5
bond_ch3_lane80,signal,3,80,1902.0,120.0
bond_ch3_lane81,signal,3,81,1902.0,129.0
bond_ch3_lane82,signal,3,82,1902.0,138.0
bond_ch3_lane83,signal,3,83,1902.0,147.0
bond_ch3_lane84,signal,3,84,1893.0,120.0
bond_ch3_lane85,signal,3,85,1893.0,129.0
bond_ch3_lane86,signal,3,86,1893.0,138.0
bond_ch3_lane87,signal,3,87,1893.0,147.0
bond_ch3_lane88,signal,3,88,1884.0,120.0
bond_ch3_lane89,signal,3,89,1884.0,129.0
bond_ch3_lane90,signal,3,90,1884.0,138.0
bond_ch3_lane91,signal,3,91,1884.0,147.0
bond_ch3_lane92,signal,3,92,1875.0,120.0
bond_ch3_lane93,signal,3,93,1875.0,129.0
bond_ch3_lane94,signal,3,94,1875.0,138.0
bond_ch3_lane95,signal,3,95,1875.0,147.0
VDD_BOND,power,3,-1,1870.5,124.5
VSS_BOND,power,3,-1,1870.5,133.5
VDD_BOND,power,3,-1,1870.5,142.5
VSS_BOND,power,3,-1,1870.5,151.5
bond_ch3_lane96,signal,3,96,1866.0,120.0
bond_ch3_lane97,signal,3,97,1866.0,129.0
bond_ch3_lane98,signal,3,98,1866.0,138.0
bond_ch3_lane99,signal,3,99,1866.0,147.0
bond_ch3_lane100,signal,3,100,1857.0,120.0
bond_ch3_lane101,signal,3,101,1857.0,129.0
bond_ch3_lane102,signal,3,102,1857.0,138.0
bond_ch3_lane103,signal,3,103,1857.0,147.0
bond_ch3_lane104,signal,3,104,1848.0,120.0
bond_ch3_lane105,signal,3,105,1848.0,129.0
bond_ch3_lane106,signal,3,106,1848.0,138.0
bond_ch3_lane107,signal,3,107,1848.0,147.0
bond_ch3_lane108,signal,3,108,1839.0,120.0
bond_ch3_lane109,signal,3,109,1839.0,129.0
bond_ch3_lane110,signal,3,110,1839.0,138.0
bond_ch3_lane111,signal,3,111,1839.0,147.0
VDD_BOND,power,3,-1,1834.5,124.5
VSS_BOND,power,3,-1,1834.5,133.5
VDD_BOND,power,3,-1,1834.5,142.5
VSS_BOND,power,3,-1,1834.5,151.5
bond_ch3_lane112,signal,3,112,1830.0,120.0
bond_ch3_lane113,signal,3,113,1830.0,129.0
bond_ch3_lane114,signal,3,114,1830.0,138.0
bond_ch3_lane115,signal,3,115,1830.0,147.0
bond_ch3_lane116,signal,3,116,1821.0,120.0
bond_ch3_lane117,signal,3,117,1821.0,129.0
bond_ch3_lane118,signal,3,118,1821.0,138.0
bond_ch3_lane119,signal,3,119,1821.0,147.0
bond_ch3_lane120,signal,3,120,1812.0,120.0
bond_ch3_lane121,signal,3,121,1812.0,129.0
bond_ch3_lane122,signal,3,122,1812.0,138.0
bond_ch3_lane123,signal,3,123,1812.0,147.0
bond_ch3_lane124,signal,3,124,1803.0,120.0
bond_ch3_lane125,signal,3,125,1803.0,129.0
bond_ch3_lane126,signal,3,126,1803.0,138.0
bond_ch3_lane127,signal,3,127,1803.0,147.0
VDD_BOND,power,3,-1,1798.5,124.5
VSS_BOND,power,3,-1,1798.5,133.5
VDD_BOND,power,3,-1,1798.5,142.5
VSS_BOND,power,3,-1,1798.5,151.5
bond_ch3_lane128,signal,3,128,1794.0,120.0
bond_ch3_lane129,signal,3,129,1794.0,129.0
bond_ch3_lane130,signal,3,130,1794.0,138.0
bond_ch3_lane131,signal,3,131,1794.0,147.0
bond_ch3_lane132,signal,3,132,1785.0,120.0
bond_ch3_lane133,signal,3,133,1785.0,129.0
bond_ch3_lane134,signal,3,134,1785.0,138.0
bond_ch3_lane135,signal,3,135,1785.0,147.0
bond_ch3_lane136,signal,3,136,1776.0,120.0
bond_ch3_lane137,signal,3,137,1776.0,129.0
bond_ch3_lane138,signal,3,138,1776.0,138.0
bond_ch3_lane139,signal,3,139,1776.0,147.0
bond_ch3_lane140,signal,3,140,1767.0,120.0
bond_ch3_lane141,signal,3,141,1767.0,129.0
bond_ch3_lane142,signal,3,142,1767.0,138.0
bond_ch3_lane143,signal,3,143,1767.0,147.0
VDD_BOND,power,3,-1,1762.5,124.5
VSS_BOND,power,3,-1,1762.5,133.5
VDD_BOND,power,3,-1,1762.5,142.5
VSS_BOND,power,3,-1,1762.5,151.5
bond_ch3_lane144,signal,3,144,1758.0,120.0
bond_ch3_lane145,signal,3,145,1758.0,129.0
bond_ch3_lane146,signal,3,146,1758.0,138.0
bond_ch3_lane147,signal,3,147,1758.0,147.0
bond_ch3_lane148,signal,3,148,1749.0,120.0
bond_ch3_lane149,signal,3,149,1749.0,129.0
bond_ch3_lane150,signal,3,150,1749.0,138.0
bond_ch3_lane151,signal,3,151,1749.0,147.0
bond_ch3_lane152,signal,3,152,1740.0,120.0
bond_ch3_lane153,signal,3,153,1740.0,129.0
bond_ch3_lane154,signal,3,154,1740.0,138.0
bond_ch3_lane155,signal,3,155,1740.0,147.0
bond_ch3_lane156,signal,3,156,1731.0,120.0
bond_ch3_lane157,signal,3,157,1731.0,129.0
bond_ch3_lane158,signal,3,158,1731.0,138.0
bond_ch3_lane159,signal,3,159,1731.0,147.0
VDD_BOND,power,3,-1,1726.5,124.5
VSS_BOND,power,3,-1,1726.5,133.5
VDD_BOND,power,3,-1,1726.5,142.5
VSS_BOND,power,3,-1,1726.5,151.5
bond_ch3_lane160,signal,3,160,1722.0,120.0
bond_ch3_lane161,signal,3,161,1722.0,129.0
bond_ch3_lane162,signal,3,162,1722.0,138.0
bond_ch3_lane163,signal,3,163,1722.0,147.0
bond_ch3_lane164_spare,signal,3,164,1713.0,120.0
bond_ch3_lane165_spare,signal,3,165,1713.0,129.0
bond_ch3_lane166_spare,signal,3,166,1713.0,138.0
bond_ch3_lane167_spare,signal,3,167,1713.0,147.0
bond_ch3_lane168_spare,signal,3,168,1704.0,120.0
bond_ch3_lane169_spare,signal,3,169,1704.0,129.0
bond_ch3_lane170_spare,signal,3,170,1704.0,138.0
bond_ch3_lane171_spare,signal,3,171,1704.0,147.0
VDD_BOND,power,3,-1,1699.5,124.5
VSS_BOND,power,3,-1,1699.5,133.5
VDD_BOND,power,3,-1,1699.5,142.5
VSS_BOND,power,3,-1,1699.5,151.5
bond_ch4_lane0,signal,4,0,1686.0,120.0
bond_ch4_lane1,signal,4,1,1686.0,129.0
bond_ch4_lane2,signal,4,2,1686.0,138.0
bond_ch4_lane3,signal,4,3,1686.0,147.0
VDD_BOND,power,4,-1,1681.5,124.5
VSS_BOND,power,4,-1,1681.5,133.5
VDD_BOND,power,4,-1,1681.5,142.5
VSS_BOND,power,4,-1,1681.5,151.5
bond_ch4_lane4,signal,4,4,1677.0,120.0
bond_ch4_lane5,signal,4,5,1677.0,129.0
bond_ch4_lane6,signal,4,6,1677.0,138.0
bond_ch4_lane7,signal,4,7,1677.0,147.0
bond_ch4_lane8,signal,4,8,1668.0,120.0
bond_ch4_lane9,signal,4,9,1668.0,129.0
bond_ch4_lane10,signal,4,10,1668.0,138.0
bond_ch4_lane11,signal,4,11,1668.0,147.0
bond_ch4_lane12,signal,4,12,1659.0,120.0
bond_ch4_lane13,signal,4,13,1659.0,129.0
bond_ch4_lane14,signal,4,14,1659.0,138.0
bond_ch4_lane15,signal,4,15,1659.0,147.0
VDD_BOND,power,4,-1,1654.5,124.5
VSS_BOND,power,4,-1,1654.5,133.5
VDD_BOND,power,4,-1,1654.5,142.5
VSS_BOND,power,4,-1,1654.5,151.5
bond_ch4_lane16,signal,4,16,1650.0,120.0
bond_ch4_lane17,signal,4,17,1650.0,129.0
bond_ch4_lane18,signal,4,18,1650.0,138.0
bond_ch4_lane19,signal,4,19,1650.0,147.0
bond_ch4_lane20,signal,4,20,1641.0,120.0
bond_ch4_lane21,signal,4,21,1641.0,129.0
bond_ch4_lane22,signal,4,22,1641.0,138.0
bond_ch4_lane23,signal,4,23,1641.0,147.0
bond_ch4_lane24,signal,4,24,1632.0,120.0
bond_ch4_lane25,signal,4,25,1632.0,129.0
bond_ch4_lane26,signal,4,26,1632.0,138.0
bond_ch4_lane27,signal,4,27,1632.0,147.0
bond_ch4_lane28,signal,4,28,1623.0,120.0
bond_ch4_lane29,signal,4,29,1623.0,129.0
bond_ch4_lane30,signal,4,30,1623.0,138.0
bond_ch4_lane31,signal,4,31,1623.0,147.0
VDD_BOND,power,4,-1,1618.5,124.5
VSS_BOND,power,4,-1,1618.5,133.5
VDD_BOND,power,4,-1,1618.5,142.5
VSS_BOND,power,4,-1,1618.5,151.5
bond_ch4_lane32,signal,4,32,1614.0,120.0
bond_ch4_lane33,signal,4,33,1614.0,129.0
bond_ch4_lane34,signal,4,34,1614.0,138.0
bond_ch4_lane35,signal,4,35,1614.0,147.0
bond_ch4_lane36,signal,4,36,1605.0,120.0
bond_ch4_lane37,signal,4,37,1605.0,129.0
bond_ch4_lane38,signal,4,38,1605.0,138.0
bond_ch4_lane39,signal,4,39,1605.0,147.0
bond_ch4_lane40,signal,4,40,1596.0,120.0
bond_ch4_lane41,signal,4,41,1596.0,129.0
bond_ch4_lane42,signal,4,42,1596.0,138.0
bond_ch4_lane43,signal,4,43,1596.0,147.0
bond_ch4_lane44,signal,4,44,1587.0,120.0
bond_ch4_lane45,signal,4,45,1587.0,129.0
bond_ch4_lane46,signal,4,46,1587.0,138.0
bond_ch4_lane47,signal,4,47,1587.0,147.0
VDD_BOND,power,4,-1,1582.5,124.5
VSS_BOND,power,4,-1,1582.5,133.5
VDD_BOND,power,4,-1,1582.5,142.5
VSS_BOND,power,4,-1,1582.5,151.5
bond_ch4_lane48,signal,4,48,1578.0,120.0
bond_ch4_lane49,signal,4,49,1578.0,129.0
bond_ch4_lane50,signal,4,50,1578.0,138.0
bond_ch4_lane51,signal,4,51,1578.0,147.0
bond_ch4_lane52,signal,4,52,1569.0,120.0
bond_ch4_lane53,signal,4,53,1569.0,129.0
bond_ch4_lane54,signal,4,54,1569.0,138.0
bond_ch4_lane55,signal,4,55,1569.0,147.0
bond_ch4_lane56,signal,4,56,1560.0,120.0
bond_ch4_lane57,signal,4,57,1560.0,129.0
bond_ch4_lane58,signal,4,58,1560.0,138.0
bond_ch4_lane59,signal,4,59,1560.0,147.0
bond_ch4_lane60,signal,4,60,1551.0,120.0
bond_ch4_lane61,signal,4,61,1551.0,129.0
bond_ch4_lane62,signal,4,62,1551.0,138.0
bond_ch4_lane63,signal,4,63,1551.0,147.0
VDD_BOND,power,4,-1,1546.5,124.5
VSS_BOND,power,4,-1,1546.5,133.5
VDD_BOND,power,4,-1,1546.5,142.5
VSS_BOND,power,4,-1,1546.5,151.5
bond_ch4_lane64,signal,4,64,1542.0,120.0
bond_ch4_lane65,signal,4,65,1542.0,129.0
bond_ch4_lane66,signal,4,66,1542.0,138.0
bond_ch4_lane67,signal,4,67,1542.0,147.0
bond_ch4_lane68,signal,4,68,1533.0,120.0
bond_ch4_lane69,signal,4,69,1533.0,129.0
bond_ch4_lane70,signal,4,70,1533.0,138.0
bond_ch4_lane71,signal,4,71,1533.0,147.0
bond_ch4_lane72,signal,4,72,1524.0,120.0
bond_ch4_lane73,signal,4,73,1524.0,129.0
bond_ch4_lane74,signal,4,74,1524.0,138.0
bond_ch4_lane75,signal,4,75,1524.0,147.0
bond_ch4_lane76,signal,4,76,1515.0,120.0
bond_ch4_lane77,signal,4,77,1515.0,129.0
bond_ch4_lane78,signal,4,78,1515.0,138.0
bond_ch4_lane79,signal,4,79,1515.0,147.0
VDD_BOND,power,4,-1,1510.5,124.5
VSS_BOND,power,4,-1,1510.5,133.5
VDD_BOND,power,4,-1,1510.5,142.5
VSS_BOND,power,4,-1,1510.5,151.5
bond_ch4_lane80,signal,4,80,1506.0,120.0
bond_ch4_lane81,signal,4,81,1506.0,129.0
bond_ch4_lane82,signal,4,82,1506.0,138.0
bond_ch4_lane83,signal,4,83,1506.0,147.0
bond_ch4_lane84,signal,4,84,1497.0,120.0
bond_ch4_lane85,signal,4,85,1497.0,129.0
bond_ch4_lane86,signal,4,86,1497.0,138.0
bond_ch4_lane87,signal,4,87,1497.0,147.0
bond_ch4_lane88,signal,4,88,1488.0,120.0
bond_ch4_lane89,signal,4,89,1488.0,129.0
bond_ch4_lane90,signal,4,90,1488.0,138.0
bond_ch4_lane91,signal,4,91,1488.0,147.0
bond_ch4_lane92,signal,4,92,1479.0,120.0
bond_ch4_lane93,signal,4,93,1479.0,129.0
bond_ch4_lane94,signal,4,94,1479.0,138.0
bond_ch4_lane95,signal,4,95,1479.0,147.0
VDD_BOND,power,4,-1,1474.5,124.5
VSS_BOND,power,4,-1,1474.5,133.5
VDD_BOND,power,4,-1,1474.5,142.5
VSS_BOND,power,4,-1,1474.5,151.5
bond_ch4_lane96,signal,4,96,1470.0,120.0
bond_ch4_lane97,signal,4,97,1470.0,129.0
bond_ch4_lane98,signal,4,98,1470.0,138.0
bond_ch4_lane99,signal,4,99,1470.0,147.0
bond_ch4_lane100,signal,4,100,1461.0,120.0
bond_ch4_lane101,signal,4,101,1461.0,129.0
bond_ch4_lane102,signal,4,102,1461.0,138.0
bond_ch4_lane103,signal,4,103,1461.0,147.0
bond_ch4_lane104,signal,4,104,1452.0,120.0
bond_ch4_lane105,signal,4,105,1452.0,129.0
bond_ch4_lane106,signal,4,106,1452.0,138.0
bond_ch4_lane107,signal,4,107,1452.0,147.0
bond_ch4_lane108,signal,4,108,1443.0,120.0
bond_ch4_lane109,signal,4,109,1443.0,129.0
bond_ch4_lane110,signal,4,110,1443.0,138.0
bond_ch4_lane111,signal,4,111,1443.0,147.0
VDD_BOND,power,4,-1,1438.5,124.5
VSS_BOND,power,4,-1,1438.5,133.5
VDD_BOND,power,4,-1,1438.5,142.5
VSS_BOND,power,4,-1,1438.5,151.5
bond_ch4_lane112,signal,4,112,1434.0,120.0
bond_ch4_lane113,signal,4,113,1434.0,129.0
bond_ch4_lane114,signal,4,114,1434.0,138.0
bond_ch4_lane115,signal,4,115,1434.0,147.0
bond_ch4_lane116,signal,4,116,1425.0,120.0
bond_ch4_lane117,signal,4,117,1425.0,129.0
bond_ch4_lane118,signal,4,118,1425.0,138.0
bond_ch4_lane119,signal,4,119,1425.0,147.0
bond_ch4_lane120,signal,4,120,1416.0,120.0
bond_ch4_lane121,signal,4,121,1416.0,129.0
bond_ch4_lane122,signal,4,122,1416.0,138.0
bond_ch4_lane123,signal,4,123,1416.0,147.0
bond_ch4_lane124,signal,4,124,1407.0,120.0
bond_ch4_lane125,signal,4,125,1407.0,129.0
bond_ch4_lane126,signal,4,126,1407.0,138.0
bond_ch4_lane127,signal,4,127,1407.0,147.0
VDD_BOND,power,4,-1,1402.5,124.5
VSS_BOND,power,4,-1,1402.5,133.5
VDD_BOND,power,4,-1,1402.5,142.5
VSS_BOND,power,4,-1,1402.5,151.5
bond_ch4_lane128,signal,4,128,1398.0,120.0
bond_ch4_lane129,signal,4,129,1398.0,129.0
bond_ch4_lane130,signal,4,130,1398.0,138.0
bond_ch4_lane131,signal,4,131,1398.0,147.0
bond_ch4_lane132,signal,4,132,1389.0,120.0
bond_ch4_lane133,signal,4,133,1389.0,129.0
bond_ch4_lane134,signal,4,134,1389.0,138.0
bond_ch4_lane135,signal,4,135,1389.0,147.0
bond_ch4_lane136,signal,4,136,1380.0,120.0
bond_ch4_lane137,signal,4,137,1380.0,129.0
bond_ch4_lane138,signal,4,138,1380.0,138.0
bond_ch4_lane139,signal,4,139,1380.0,147.0
